time,lat,lon,speed,ax,ay,az,acc_mag,gx,gy,gz,label,road_label,source
905696,12.968952,79.164213,16.45,-3084,-3412,13136,13917.87684957731,-784,1136,734,0,smooth,test1
905921,12.968952,79.164213,16.45,-2540,2124,16984,17303.734625796824,-551,1128,1037,0,smooth,test1
906144,12.968952,79.164213,16.45,-1916,-1344,11800,12029.854196955173,-265,187,735,0,smooth,test1
906370,12.968952,79.164213,16.45,-2448,3608,16300,16873.06634847383,102,868,186,0,smooth,test1
906593,12.968952,79.164213,16.45,-4004,-1284,19044,19502.68207196128,-712,1478,316,0,smooth,test1
906820,12.96887,79.164196,16.45,-2468,908,14596,14831.004820982293,62,-145,76,0,smooth,test1
907049,12.96887,79.164196,16.46,-5672,-1456,18228,19145.53483191316,-259,1302,-306,0,smooth,test1
907276,12.96887,79.164196,16.46,-5212,-868,17280,18069.77498476392,383,301,-571,0,smooth,test1
907504,12.96887,79.164196,16.46,-2300,-456,12176,12399.714190254548,423,968,-797,0,smooth,test1
907732,12.96887,79.164196,16.46,-1768,5132,16264,17145.872506233096,397,844,-573,0,smooth,test1
907960,12.96887,79.164196,16.46,-1788,1408,12204,12414.387781924648,819,147,-200,0,smooth,test1
908187,12.96887,79.164196,16.46,-2012,668,15060,15208.483422090449,825,245,-132,0,smooth,test1
908414,12.96887,79.164196,16.46,-3236,-884,21380,21641.56999850057,-21,703,141,0,smooth,test1
908643,12.96887,79.164196,16.46,-1316,3940,15680,16220.907989382098,35,253,207,0,smooth,test1
908871,12.968781,79.164179,16.46,-1696,-1704,13484,13696.652437730907,1045,1659,705,0,smooth,test1
909099,12.968781,79.164179,17.35,-2608,-1436,14984,15276.911206130642,869,562,500,0,smooth,test1
909325,12.968781,79.164179,17.35,-1860,-940,16116,16250.189414280683,-1870,2008,-107,0,smooth,test1
909553,12.968781,79.164179,17.35,-676,-828,19368,19397.473649936994,972,308,265,0,smooth,test1
909778,12.968781,79.164179,17.35,-2476,-3320,14296,14883.836602166795,-2000,510,-240,0,smooth,test1
910006,12.968781,79.164179,17.35,-6616,1156,24488,25392.320413857415,-504,2135,41,0,smooth,test1
910232,12.968781,79.164179,17.35,-1808,-2868,13224,13651.68355918053,-1893,1414,144,0,smooth,test1
910459,12.968781,79.164179,17.35,-1448,5260,21012,21708.718248666824,-82,942,253,0,smooth,test1
910685,12.968781,79.164179,17.35,-6508,-2952,17828,19206.92458463874,3,1812,533,0,smooth,test1
910914,12.968695,79.164163,17.35,-5228,-2712,26980,27615.34587869578,-5007,620,-95,0,smooth,test1
911142,12.968695,79.164163,17.17,800,1912,5720,6083.925048847988,-599,1532,159,0,smooth,test1
911369,12.968695,79.164163,17.17,-2160,632,15904,16062.448132211975,-1059,677,635,0,smooth,test1
911594,12.968695,79.164163,17.17,-4592,-1464,18416,19036.25005088975,-1889,1074,108,0,smooth,test1
911819,12.968695,79.164163,17.17,-2032,-1936,19360,19562.38022327549,-246,810,189,0,smooth,test1
912046,12.968695,79.164163,17.17,-696,-604,19452,19473.816677785584,-1381,-1016,-108,0,smooth,test1
912274,12.968695,79.164163,17.17,-3948,-3704,18664,19433.25026854746,-136,968,-551,0,smooth,test1
912500,12.968695,79.164163,17.17,-980,2444,20776,20942.199311438137,4,-77,-584,0,smooth,test1
912725,12.968695,79.164163,17.17,-128,-2308,16484,16645.28473772678,-265,-221,-409,0,smooth,test1
912954,12.968622,79.164154,17.17,-2708,-2816,19704,20087.57665822336,419,321,119,0,smooth,test1
913181,12.968622,79.164154,12.26,-2652,-2600,16900,17303.26859295665,-13,2225,536,0,smooth,test1
913408,12.968622,79.164154,12.26,-3764,200,13048,13581.531577844968,-146,2489,164,0,smooth,test1
913633,12.968622,79.164154,12.26,312,988,15672,15706.21125542376,157,-2788,1258,0,smooth,test1
913858,12.968622,79.164154,12.26,-1968,-1240,17140,17297.11606019917,110,-2668,889,0,smooth,test1
914083,12.968622,79.164154,12.26,-3164,-1360,17832,18161.517557737294,579,-52,568,0,smooth,test1
914309,12.968622,79.164154,12.26,-5372,164,14128,15115.742257659727,-428,3546,-345,0,smooth,test1
914535,12.968622,79.164154,12.26,-3816,-1616,19532,19966.780812138946,467,436,92,0,smooth,test1
914760,12.968622,79.164154,12.26,-4948,-2992,12500,13772.609338829008,-68,-92,-319,0,smooth,test1
914991,12.96857,79.164149,8.24,-2740,-1712,16036,16358.234623577204,175,1080,-173,0,smooth,test1
915216,12.96857,79.164149,8.24,-2804,428,12544,12860.697337236423,599,464,-39,0,smooth,test1
915441,12.96857,79.164149,8.24,-4272,-1448,17740,18304.488192790315,-1438,826,555,0,smooth,test1
915666,12.96857,79.164149,8.24,-3788,-1420,14636,15184.789758175777,-1107,-147,-160,0,smooth,test1
915893,12.96857,79.164149,8.24,-3916,2016,17860,18395.0784722436,527,1117,-1037,0,smooth,test1
916119,12.96857,79.164149,8.24,-4728,-844,16600,17280.807851486574,545,854,-1412,0,smooth,test1
916344,12.96857,79.164149,8.24,-3416,-408,17844,18172.61280058539,1015,546,-1085,0,smooth,test1
916570,12.96857,79.164149,8.24,-5848,-312,15508,16576.927097625783,634,652,-633,0,smooth,test1
916796,12.96857,79.164149,8.24,-5716,-140,16872,17814.50644839761,1493,-15,-268,0,smooth,test1
917027,12.968509,79.164139,14.56,-4468,-3368,21848,22553.082982155676,-180,1348,883,0,smooth,test1
917253,12.968509,79.164139,14.56,-1632,-2136,16056,16279.46731315248,-62,-109,1127,0,smooth,test1
917479,12.968509,79.164139,14.56,-792,3180,19096,19375.161418682426,641,1381,1339,0,smooth,test1
917703,12.968509,79.164139,14.56,472,6500,13088,14620.825147713107,2110,-1099,1258,0,smooth,test1
917927,12.968509,79.164139,14.56,-4588,-3196,14140,15205.385887901695,-1017,321,800,0,smooth,test1
918153,12.968509,79.164139,14.56,-1844,580,17872,17976.23764862937,-627,415,594,0,smooth,test1
918378,12.968509,79.164139,14.56,-5380,3340,14700,16005.936398724069,-873,1004,408,0,smooth,test1
918603,12.968509,79.164139,14.56,-3972,-1580,16536,17079.592500993695,-792,313,63,0,smooth,test1
918829,12.968509,79.164139,14.56,-988,1036,14932,15000.468792674448,-691,220,-439,0,smooth,test1
919060,12.968428,79.164127,17.02,-2624,4528,16144,16971.060544350195,304,310,-259,0,smooth,test1
919286,12.968428,79.164127,17.02,-5800,-4756,18080,19574.113926305836,-481,1451,438,0,smooth,test1
919513,12.968428,79.164127,17.02,-2620,2388,15248,15654.66218096066,987,-370,353,0,smooth,test1
919738,12.968428,79.164127,17.02,-2232,-1416,14724,14959.380201064481,-401,598,645,0,smooth,test1
919964,12.968428,79.164127,17.02,-3800,6456,17448,18988.223718926423,-1727,1231,-489,0,smooth,test1
920191,12.968428,79.164127,17.02,-2720,4688,15500,16420.284528594504,-282,923,-416,0,smooth,test1
920418,12.968428,79.164127,17.02,-3844,-2448,12684,13477.866893540684,76,404,-500,0,smooth,test1
920643,12.968428,79.164127,17.02,-2188,-1040,13072,13294.590177963366,143,493,-490,0,smooth,test1
920872,12.968338,79.16412,17.02,-2604,-2500,14184,14636.14266123421,349,1202,-314,0,smooth,test1
921099,12.968338,79.16412,18.22,-3576,-4604,15748,16792.382082361037,144,549,-131,0,smooth,test1
921325,12.968338,79.16412,18.22,-1292,-1540,15056,15189.60170643062,601,556,28,0,smooth,test1
921550,12.968338,79.16412,18.22,340,672,17272,17288.411378724188,261,763,211,0,smooth,test1
921774,12.968338,79.16412,18.22,-3160,944,17812,18114.747583115808,416,684,538,0,smooth,test1
921998,12.968338,79.16412,18.22,-1280,-1784,10852,11071.89956601847,816,710,712,0,smooth,test1
922223,12.968338,79.16412,18.22,-3188,104,16904,17202.307287105414,-1002,944,403,0,smooth,test1
922448,12.968338,79.16412,18.22,-2184,3596,12740,13416.73104746458,-199,320,412,0,smooth,test1
922673,12.968338,79.16412,18.22,-1612,20,14304,14394.560083587132,-143,-387,194,0,smooth,test1
922901,12.968242,79.164107,19.65,-4308,-1344,19452,19968.61297136083,-1065,527,-101,0,smooth,test1
923129,12.968242,79.164107,19.65,-2184,-2644,11420,11923.799394488318,-187,491,-170,0,smooth,test1
923355,12.968242,79.164107,19.65,-3564,-2264,17600,18099.38650894002,49,731,-228,0,smooth,test1
923581,12.968242,79.164107,19.65,-2260,-360,14556,14734.800168309037,793,27,-128,0,smooth,test1
923807,12.968242,79.164107,19.65,-4840,-2648,17132,17998.414596847135,375,1705,322,0,smooth,test1
924031,12.968242,79.164107,19.65,-2604,596,15768,15992.681326156662,-924,634,122,0,smooth,test1
924257,12.968242,79.164107,19.65,-3412,1808,14644,15144.548326047892,-1084,386,310,0,smooth,test1
924481,12.968242,79.164107,19.65,-4096,-3364,16776,17593.404673342793,327,1885,631,0,smooth,test1
924706,12.968242,79.164107,19.65,-3840,224,17316,17738.08422575561,80,799,325,0,smooth,test1
924934,12.96814,79.164096,20.21,-1708,-204,13780,13886.94638860538,334,832,538,0,smooth,test1
925160,12.96814,79.164096,20.21,-3684,-532,15896,16325.982236913036,-1153,792,59,0,smooth,test1
925386,12.96814,79.164096,20.21,-1148,-1352,14556,14663.660661649259,-870,490,-5,0,smooth,test1
925612,12.96814,79.164096,20.21,-2992,40,14696,14997.535797590215,461,431,-386,0,smooth,test1
925837,12.96814,79.164096,20.21,-3816,-4812,15112,16312.257477124373,136,960,-343,0,smooth,test1
926063,12.96814,79.164096,20.21,-1316,-1616,16128,16262.09383812552,625,834,-175,0,smooth,test1
926290,12.96814,79.164096,20.21,-2504,8,14380,14596.385854039348,1840,586,371,0,smooth,test1
926515,12.96814,79.164096,20.21,-2632,-3484,15480,16084.031832845892,-44,511,106,0,smooth,test1
926740,12.96814,79.164096,20.21,-2236,-1580,13980,14245.578120946864,-182,559,184,0,smooth,test1
926969,12.968058,79.164078,18.41,-1884,0,16140,16249.586333196301,704,806,221,0,smooth,test1
927194,12.968058,79.164078,18.41,-632,-4056,16508,17010.720854802126,-85,354,111,0,smooth,test1
927421,12.968058,79.164078,18.41,-3748,-1592,14740,15292.140726530082,562,805,71,0,smooth,test1
927647,12.968058,79.164078,18.41,-1992,792,14740,14895.063880359829,-895,219,-62,0,smooth,test1
927872,12.968058,79.164078,18.41,-3332,-2180,15092,15608.430029954967,454,490,142,0,smooth,test1
928097,12.968058,79.164078,18.41,-3732,-2380,14756,15405.575614043119,759,1481,288,0,smooth,test1
928322,12.968058,79.164078,18.41,-4120,-360,11656,12367.956015445721,-794,218,201,0,smooth,test1
928548,12.968058,79.164078,18.41,-1612,2364,15772,16029.442410764013,420,942,480,0,smooth,test1
928774,12.968058,79.164078,18.41,-4128,-1176,17088,17618.828110859133,-1160,16,217,0,smooth,test1
929003,12.967949,79.164068,21.19,-1752,44,14452,14557.875669203937,363,1282,456,0,smooth,test1
929228,12.967949,79.164068,21.19,-3872,-2796,16608,17281.078207102702,-1898,148,-107,0,smooth,test1
929454,12.967949,79.164068,21.19,-6828,-3536,20580,21969.553477483332,-1890,1063,-352,0,smooth,test1
929680,12.967949,79.164068,21.19,-1464,2332,16616,16842.594099484795,641,835,22,0,smooth,test1
929905,12.967949,79.164068,21.19,-2664,268,14756,14996.941554863779,12,602,-385,0,smooth,test1
930131,12.967949,79.164068,21.19,-2664,-760,16384,16616.55656265762,-765,378,-415,0,smooth,test1
930357,12.967949,79.164068,21.19,-3120,1144,14208,14591.449551021311,-326,-35,-622,0,smooth,test1
930583,12.967949,79.164068,21.19,-2688,3244,16632,17157.28136972755,485,-24,-181,0,smooth,test1
930810,12.967949,79.164068,21.19,-3612,-1704,14664,15198.1267266726,-299,-175,-5,0,smooth,test1
931040,12.967834,79.164059,22.95,-2548,-120,14736,14955.14627143446,-369,-26,151,0,smooth,test1
931266,12.967834,79.164059,22.95,-1932,780,15968,16103.35517834715,146,-92,271,0,smooth,test1
931491,12.967834,79.164059,22.95,-3416,-1764,13560,14094.479486664273,-101,-329,318,0,smooth,test1
931717,12.967834,79.164059,22.95,-3192,-1236,15312,15689.930018964393,-398,427,271,0,smooth,test1
931943,12.967834,79.164059,22.95,-2236,-48,15644,15803.06096931857,-576,-363,30,0,smooth,test1
932169,12.967834,79.164059,22.95,-2276,-2360,13444,13838.024136414851,771,1065,191,0,smooth,test1
932394,12.967834,79.164059,22.95,56,668,13812,13828.257446258367,783,415,3,0,smooth,test1
932618,12.967834,79.164059,22.95,-2168,-984,16500,16670.88719894655,-654,401,-112,0,smooth,test1
932846,12.967717,79.164044,22.95,-1292,-2460,14832,15090.032736876352,-372,982,-21,0,smooth,test1
933075,12.967717,79.164044,21.65,-580,-1784,17452,17552.531441361956,513,752,251,0,smooth,test1
933300,12.967717,79.164044,21.65,-460,-4840,10048,11162.414792507936,-296,314,-132,0,smooth,test1
933527,12.967717,79.164044,21.65,-1168,-3044,18280,18568.48297519213,117,695,-249,0,smooth,test1
933752,12.967717,79.164044,21.65,-1284,2000,13448,13656.403626138179,359,18,-460,0,smooth,test1
933977,12.967717,79.164044,21.65,-756,440,16600,16623.030289330523,153,541,-364,0,smooth,test1
934202,12.967717,79.164044,21.65,-472,-716,14408,14433.499367790197,503,342,340,0,smooth,test1
934427,12.967717,79.164044,21.65,-3336,-2892,18192,18720.080769056527,-31,934,630,0,smooth,test1
934653,12.967717,79.164044,21.65,-4484,-36,17684,18243.66761372285,-250,683,376,0,smooth,test1
934882,12.967624,79.164033,21.65,-1156,-1068,14712,14795.942146412983,-472,165,90,0,smooth,test1
935110,12.967624,79.164033,14.28,-2384,-1120,13100,13362.180061651616,-1056,146,-131,0,smooth,test1
935336,12.967624,79.164033,14.28,-5352,-2268,18428,19323.01508564334,1155,1630,16,0,smooth,test1
935561,12.967624,79.164033,14.28,-1364,148,14352,14417.430561650019,-648,3010,-462,0,smooth,test1
935788,12.967624,79.164033,14.28,1116,856,17480,17536.49315000009,-410,-3772,-166,0,smooth,test1
936014,12.967624,79.164033,14.28,1028,632,10300,10370.448784888724,408,-3434,-142,0,smooth,test1
936240,12.967624,79.164033,14.28,-5844,-1484,17148,18177.142129608823,-131,3927,-515,0,smooth,test1
936467,12.967624,79.164033,14.28,-1732,-1040,20556,20655.037158039682,14,1635,-1028,0,smooth,test1
936693,12.967624,79.164033,14.28,-3836,784,11560,12205.046169515295,221,53,-539,0,smooth,test1
936921,12.967561,79.164023,14.28,-4172,2056,15356,16044.919943708039,-653,803,-213,0,smooth,test1
937149,12.967561,79.164023,10.26,-6480,-3400,16188,17765.183477802868,89,105,461,0,smooth,test1
937375,12.967561,79.164023,10.26,-3948,-1768,13892,14549.920687069054,259,655,427,0,smooth,test1
937600,12.967561,79.164023,10.26,-5480,5160,17364,18925.234371071867,-937,573,607,0,smooth,test1
937825,12.967561,79.164023,10.26,-4932,-3048,20820,21612.203219477648,-124,234,1224,0,smooth,test1
938051,12.967561,79.164023,10.26,-5760,4368,14644,16331.067325805745,-1827,1399,412,0,smooth,test1
938276,12.967561,79.164023,10.26,-3136,-2844,16432,16968.602063811857,-235,1011,797,0,smooth,test1
938501,12.967561,79.164023,10.26,-4540,2132,12572,13535.590419335242,-26,-278,200,0,smooth,test1
938727,12.967561,79.164023,10.26,-2820,-3164,16696,17225.554040436553,-1068,464,-159,0,smooth,test1
938957,12.967494,79.164009,15.98,-3512,696,24676,24934.38461241825,-2185,1775,-32,0,smooth,test1
939183,12.967494,79.164009,15.98,-5152,-5740,15804,17585.70783335149,203,1511,27,0,smooth,test1
939408,12.967494,79.164009,15.98,-7216,-2664,18116,19681.387349473105,-252,1716,67,0,smooth,test1
939634,12.967494,79.164009,15.98,-7392,-3044,16020,17903.85433363442,-623,1748,336,0,smooth,test1
939859,12.967494,79.164009,15.98,-6468,-2480,17108,18457.223193102476,632,435,393,0,smooth,test1
940085,12.967494,79.164009,15.98,-1856,-4040,14048,14734.742617365258,-1392,1484,208,0,smooth,test1
940311,12.967494,79.164009,15.98,-5188,1116,20904,21567.05858479547,-4039,3979,-563,0,smooth,test1
940537,12.967494,79.164009,15.98,-3160,-3684,21464,22005.925383859685,281,1529,424,0,smooth,test1
940762,12.967494,79.164009,15.98,-2548,360,15104,15321.642209632751,1280,75,149,0,smooth,test1
940992,12.967406,79.164,18.24,-3344,392,13888,14290.295448310368,-996,635,-93,0,smooth,test1
941218,12.967406,79.164,18.24,-4928,4276,12516,14114.517915961565,-525,1165,-422,0,smooth,test1
941444,12.967406,79.164,18.24,-1612,324,13104,13206.75342391157,867,-819,234,0,smooth,test1
941670,12.967406,79.164,18.24,-4244,-1236,17152,17712.434502348908,-1164,614,84,0,smooth,test1
941897,12.967406,79.164,18.24,-3072,-1080,16344,16665.2308714881,-1385,2290,118,0,smooth,test1
942123,12.967406,79.164,18.24,-4188,-796,15984,16542.7088471024,-565,778,146,0,smooth,test1
942349,12.967406,79.164,18.24,-5632,-1508,14684,15799.156433177057,-929,322,-62,0,smooth,test1
942576,12.967406,79.164,18.24,-576,3716,17124,17532.022359100505,1845,-202,-164,0,smooth,test1
942801,12.967406,79.164,18.24,-3192,-2940,13436,14119.439082343179,-994,159,-672,0,smooth,test1
943033,12.967307,79.163992,20.04,-3320,628,17192,17520.891758126923,-443,500,-546,0,smooth,test1
943257,12.967307,79.163992,20.04,-2872,-452,15536,15805.694669959938,1600,-315,39,0,smooth,test1
943483,12.967307,79.163992,20.04,-3436,-2720,17624,18160.6682696425,339,487,541,0,smooth,test1
943709,12.967307,79.163992,20.04,-152,1040,17412,17443.69364555569,206,-20,1014,0,smooth,test1
943935,12.967307,79.163992,20.04,-4792,-3384,15844,16895.178483816027,-1897,495,673,0,smooth,test1
944161,12.967307,79.163992,20.04,-2036,572,13664,13826.690710361609,-951,-200,337,0,smooth,test1
944387,12.967307,79.163992,20.04,-1184,3148,17328,17651.383628486466,-385,332,-86,0,smooth,test1
944612,12.967307,79.163992,20.04,-2244,-3312,14588,15126.619714926399,52,-21,-602,0,smooth,test1
944838,12.967307,79.163992,20.04,-1344,984,15500,15589.246036931998,628,1359,-44,0,smooth,test1
945067,12.967204,79.163979,20.72,-5580,-1968,18068,19012.155269721527,769,331,206,0,smooth,test1
945293,12.967204,79.163979,20.72,-4292,48,26572,26916.44018067768,-913,1570,274,0,smooth,test1
945518,12.967204,79.163979,20.72,-1868,792,17092,17212.006042295012,243,-236,709,0,smooth,test1
945743,12.967204,79.163979,20.72,-1792,2896,15636,16002.580291940421,822,743,222,0,smooth,test1
945967,12.967204,79.163979,20.72,-2320,408,17076,17237.70982468379,-1556,-466,-356,0,smooth,test1
946193,12.967204,79.163979,20.72,-4388,-1296,16204,16837.570371048194,1063,842,2,0,smooth,test1
946419,12.967204,79.163979,20.72,-1008,-424,16208,16244.848537305603,1593,-563,381,0,smooth,test1
946645,12.967204,79.163979,20.72,-6548,-4868,18868,20556.63279819922,-111,889,209,0,smooth,test1
946871,12.967204,79.163979,20.72,-6256,-1612,29460,30160.03448273891,-1367,2988,205,0,smooth,test1
947102,12.967094,79.163963,23.0,-3484,1372,19812,20162.737512550226,141,-1147,508,0,smooth,test1
947327,12.967094,79.163963,23.0,-3264,792,13024,13450.112861980006,-1017,-400,507,0,smooth,test1
947553,12.967094,79.163963,23.0,-3516,-2324,16044,16588.344341735858,-748,1693,532,0,smooth,test1
947779,12.967094,79.163963,23.0,-3360,-1392,14372,14825.034502489361,-1583,1295,287,0,smooth,test1
948004,12.967094,79.163963,23.0,-1104,-4,17004,17039.801876782487,-1738,63,90,0,smooth,test1
948230,12.967094,79.163963,23.0,-5708,60,19540,20356.73018930103,-2599,320,-753,0,smooth,test1
948456,12.967094,79.163963,23.0,-3700,-1276,18588,18995.576327134695,-1877,658,-1034,0,smooth,test1
948682,12.967094,79.163963,23.0,532,-84,16316,16324.887013391548,1473,1314,-399,0,smooth,test1
948910,12.96698,79.163951,23.0,-3840,-196,16616,17055.071738342234,75,-392,-847,0,smooth,test1
949138,12.96698,79.163951,22.15,-992,780,17112,17158.46753063921,1014,-1008,-223,0,smooth,test1
949364,12.96698,79.163951,22.15,-532,-1256,13724,13791.618324185165,818,-320,267,0,smooth,test1
